ID,X,Y,Z,Node,Slice,Z_Darcy
3096,265682.6465,2743791.404,84.04943059,19247,4,0.002088455
3097,265653.1626,2743649.328,80.33130526,19248,4,0.002292962
3098,265584.7046,2743622.89,81.74113147,19249,4,0.002094381
3099,265517.5302,2743587.962,80.57214246,19250,4,0.001584123
3100,265457.2435,2743550.038,85.47183502,19252,4,-0.000685076
3101,264486.0269,2743877.695,87.93207715,19254,4,-0.000605534
3102,264561.758,2743812.558,88.03243021,19256,4,-0.000567192
3103,264601.5178,2743706.109,90.43681529,19260,4,-5.60989E-06
3104,264762.8216,2743569.052,84.1491098,19266,4,-0.000962806
3105,264698.8882,2743577.673,90.69254668,19267,4,-0.000650597
3106,264681.791,2743639.732,85.84826497,19269,4,-0.003794188
3107,264728.5009,2743689.804,83.85627496,19270,4,-0.004149083
3108,264665.6304,2743697.651,84.45257467,19271,4,-0.005084199
3109,264648.2277,2743756.181,85.05447494,19272,4,-0.00581
3110,264690.9295,2743807.806,81.96242431,19273,4,-0.004231454
3111,264626.8169,2743816.264,84.09422495,19274,4,-0.002224005
3112,264604.4598,2743864.183,84.333938,19275,4,-0.00296536
3113,264620.7707,2743921.147,84.81506978,19276,4,-0.000713203
3114,264555.7118,2743917.44,87.29631609,19277,4,-0.000455195
3115,264502.3378,2743934.66,87.52335065,19278,4,-0.000353541
3116,264491.0666,2743994.364,87.32640247,19279,4,-0.000295817
3117,264544.9378,2744040.383,85.97872142,19281,4,0.000639265
3118,264463.9817,2744060.342,85.27358011,19282,4,0.004727988
3119,264417.1889,2744181.681,79.92368414,19283,4,0.003618687
3120,264387.1309,2744244.051,74.08015286,19284,4,0.003063231
3121,264339.0815,2744197.34,78.898075,19285,4,0.002313477
3122,264283.2757,2744204.213,77.82940418,19286,4,0.002233332
3123,264238.081,2744231.09,73.32294834,19287,4,0.001277783
3124,264313.3337,2744141.842,83.67293546,19289,4,0.001000182
3125,264389.625,2744074.646,84.74868806,19292,4,0.000731784
3126,264443.4962,2744120.665,80.55247857,19294,4,0.005166079
3127,264491.5456,2744167.376,75.73455643,19295,4,0.003564281
3128,264563.0154,2744157.061,78.16858239,19296,4,0.005264745
3129,264536.7081,2744218.077,76.45748906,19297,4,0.001631107
3130,264641.0075,2744150.413,80.84871608,19298,4,-5.75915E-05
3131,264595.845,2744099.713,82.74509795,19299,4,-0.001556483
3132,264622.9298,2744033.735,85.5168043,19300,4,-0.004439062
3133,264712.9726,2744037.447,83.16653179,19301,4,-0.004224278
3134,264662.0654,2743978.117,82.94527411,19302,4,-0.005408491
3135,264710.8134,2743924.859,81.67169665,19303,4,-0.00474034
3136,264794.5305,2743918.181,81.99332711,19304,4,-0.005301164
3137,264753.2358,2743861.212,81.22017621,19305,4,-0.004406371
3138,264774.6466,2743801.129,82.28405477,19306,4,-0.003503445
3139,264829.369,2743789.507,82.04125537,19307,4,-0.003853175
3140,264767.0627,2743736.102,82.78350346,19308,4,-0.003221799
3141,264783.2233,2743678.183,83.61347556,19309,4,-0.002697593
3142,264850.5763,2743676.285,83.04863878,19310,4,-0.002643123
3143,264812.0145,2743629.987,84.12141028,19311,4,-0.001774368
3144,264830.1746,2743567.154,82.74349475,19312,4,-0.00112551
3145,264895.4725,2743560.96,83.28031787,19313,4,-0.001046509
3146,264978.1172,2743486.212,91.80367636,19319,4,-0.000881491
3147,265105.6801,2743471.47,100.4213173,19323,4,9.45997E-05
3148,265234.0364,2743449.598,103.627352,19327,4,-0.000128295
3149,265279.2508,2743490.307,95.45569993,19329,4,0.000200092
3150,265211.9175,2743505.055,95.56430256,19330,4,0.000294575
3151,265325.7551,2743491.299,92.36759964,19331,4,0.001423757
3152,265303.6362,2743546.756,87.14843265,19332,4,0.001269042
3153,265401.3686,2743516.364,89.47225569,19333,4,-0.000139274
3154,265406.0156,2743581.422,81.66795483,19335,4,0.001394983
3155,265338.8112,2743605.285,81.31531882,19336,4,0.001232514
3156,265292.3068,2743604.292,80.83193648,19337,4,0.000310269
3157,265193.6747,2743665.315,80.32566661,19338,4,-0.00021152
3158,265127.3902,2743689.848,81.19392492,19339,4,0.000325205
3159,265108.8389,2743618.965,81.45300461,19340,4,0.000272341
3160,265269.8539,2743699.509,80.37365768,19341,4,0.000841539
3161,265251.3025,2743628.626,80.63273737,19342,4,0.000740802
3162,265216.1276,2743570.098,86.54302819,19343,4,0.000187774
3163,265170.9133,2743529.389,91.98472134,19344,4,0.000625113
3164,265109.8901,2743536.513,92.66525581,19345,4,0.000256053
3165,265043.6057,2743561.046,88.13536596,19346,4,-0.000251216
3166,264977.066,2743568.664,82.66266258,19347,4,-0.001011189
3167,264960.961,2743635.794,82.93891821,19348,4,-0.001253752
3168,264996.5377,2743703.852,81.89328579,19349,4,-0.002148691
3169,264914.9442,2743696.149,82.51094108,19350,4,-0.002772951
3170,264886.153,2743744.344,82.00300636,19351,4,-0.00300683
3171,264893.7369,2743809.371,81.50355767,19352,4,-0.002337169
3172,264977.8489,2743835.774,80.78192192,19353,4,-0.003247519
3173,264921.0649,2743880.937,80.82017093,19354,4,-0.001938792
3174,265057.212,2743861.525,80.18198951,19355,4,-0.001503232
3175,265029.8839,2743789.959,80.86537625,19356,4,-0.00072274
3176,265075.9007,2743729.604,81.29335338,19357,4,-0.000704735
3177,265160.7365,2743775.954,80.16601538,19358,4,-0.001328363
3178,265235.8725,2743811.87,79.73259969,19359,4,-0.00131654
3179,265184.383,2743851.626,79.83202815,19360,4,-0.001874513
3180,265313.5647,2743851.44,80.6193267,19361,4,-0.000822317
3181,265289.9182,2743775.769,80.95331393,19362,4,-5.54978E-05
3182,265347.546,2743739.08,81.2603847,19363,4,-9.84015E-05
3183,265422.5661,2743780.711,82.02209548,19364,4,-3.47044E-05
3184,265492.3428,2743814.481,82.8626606,19365,4,-0.000625501
3185,265437.3872,2743849.109,82.68060607,19366,4,-0.000313483
3186,265565.3559,2743852.016,83.70614854,19367,4,-0.000397732
3187,265640.9336,2743889.888,83.76436336,19368,4,-0.000526475
3188,265582.7417,2743920.75,83.57938601,19369,4,0.000335068
3189,265700.0272,2743860.133,83.88842004,19370,4,-0.000306298
3190,265717.413,2743928.868,83.76165752,19371,4,0.000753994
3191,265759.1259,2743830.383,84.04672474,19372,4,0.000184931
3192,265828.5393,2743864.339,84.70207333,19373,4,0.000677457
3193,265811.1586,2743795.61,84.86308387,19374,4,0.000585117
3194,265860.5187,2743760.867,85.47269454,19375,4,0.000207751
3195,265928.2071,2743790.67,86.73062255,19376,4,0.000607804
3196,265908.1539,2743721.972,86.68488463,19377,4,0.001019593
3197,265955.213,2743686.145,87.972561,19378,4,0.000966571
3198,266022.9354,2743708.262,88.12661155,19379,4,0.001310334
3199,266094.144,2743729.607,88.65386719,19380,4,0.000526768
3200,266047.0508,2743773.121,88.47006828,19381,4,0.00175595
3201,266141.8204,2743688.348,88.33042778,19382,4,0.001514893
3202,266165.9357,2743753.207,88.67388451,19383,4,0.001926203
3203,266186.4791,2743647.398,89.03122043,19384,4,0.001238805
3204,266254.9961,2743665.635,85.96098751,19385,4,0.001429547
3205,266227.863,2743601.086,86.64176285,19386,4,0.000828215
3206,266266.2453,2743554.376,85.58281821,19387,4,0.001827329
3207,266336.2641,2743569.563,85.34771794,19388,4,0.002245102
3208,266408.537,2743583.215,86.2162612,19389,4,0.002088297
3209,266368.6528,2743632.974,85.79701546,19390,4,0.001308796
3210,266449.8211,2743536.065,86.91022661,19391,4,0.001257836
3211,266482.2098,2743599.476,90.00241676,19392,4,0.000151095
3212,266489.4539,2743490.274,87.02057075,19393,4,0.000297215
3213,266559.8391,2743501.702,88.43263941,19394,4,0.00060287
3214,266525.799,2743439.65,86.56454913,19395,4,0.001871174
3215,266556.1609,2743389.344,89.89195091,19396,4,0.002627472
3216,266625.2027,2743394.169,87.08123276,19397,4,0.001762687
3217,266402.583,2743696.941,90.1798065,19409,4,0.00115364
3218,266330.3102,2743683.29,85.96151707,19410,4,0.000426306
3219,266288.9263,2743729.602,88.35097466,19411,4,2.10997E-05
3220,266244.654,2743775.274,87.20692266,19413,4,0.0008623
3221,266069.5682,2743836.946,88.94021336,19418,4,2.24995E-05
3222,265998.3596,2743815.601,88.41295772,19419,4,-0.000156228
3223,265950.7245,2743854.496,87.20076763,19420,4,-0.000267918
3224,265905.0952,2743897.074,85.39030406,19422,4,-5.09011E-05
3225,265524.0772,2743952.218,86.89837206,19431,4,-0.00094552
3226,265454.8764,2743918.928,83.16407752,19433,4,-0.001429041
3227,265385.0997,2743885.159,82.3235124,19434,4,-0.002036897
3228,265133.9532,2743891.24,79.77504725,19440,4,-0.002225801
3229,264875.3999,2743928.578,80.01790277,19446,4,-0.004096269
3230,264832.9775,2743992.225,80.46942321,19447,4,-0.003210898
3231,264789.8643,2744043.164,83.85426696,19449,4,-0.002902947
3232,264750.7287,2744098.782,84.5759512,19450,4,-0.000535197
3233,264711.2553,2744149.839,85.70714825,19451,4,0.001467998
3234,264678.4258,2744207.187,82.41460701,19452,4,0.003584088
3235,264651.9998,2744261.739,87.91497719,19453,4,0.004799229
3236,264587.724,2744261.93,77.47923354,19454,4,0.005035493
3237,264516.2542,2744272.245,76.12750647,19455,4,0.004430505
3238,264451.9771,2744284.275,75.83692342,19456,4,0.003093515
3239,264373.8697,2744299.934,74.81131429,19457,4,0.002482456
3240,264372.0602,2744367.339,75.20742646,19458,4,0.00244763
3241,264307.214,2744327.116,73.45065591,19459,4,0.001861982
3242,264367.9653,2744425.199,78.84811423,19460,4,0.00162518
3243,264304.0479,2744458.04,74.37104636,19461,4,0.001434111
3244,264366.6087,2744488.718,79.3723925,19462,4,0.000937514
3245,264229.3673,2744553.507,74.03170281,19466,4,0.001707709
3246,264163.9048,2744521.774,72.53336972,19467,4,0.002089141
3247,264237.2287,2744489.826,73.39699155,19468,4,0.001943427
3248,264238.5853,2744426.307,72.87271327,19469,4,0.001628737
3249,264173.7579,2744393.794,72.11029687,19470,4,0.001985876
3250,264240.5771,2744362.007,73.08435169,19471,4,0.002454946
3251,264242.3866,2744294.602,72.68823951,19472,4,0.002123742
3252,264171.4441,2744265.982,72.95664412,19473,4,0.001479311
3253,264113.2562,2744296.588,72.55431076,19474,4,0.001671276
3254,264048.7349,2744328.43,72.18060783,19476,4,0.001185553
3255,264111.2284,2744361.336,71.94823236,19477,4,0.001231323
3256,264109.2366,2744425.636,71.73659395,19478,4,0.000700358
3257,264039.1486,2744456.399,71.70445027,19479,4,0.001202777
3258,264101.6782,2744488.856,71.86651479,19480,4,0.0008683
3259,264093.8168,2744552.537,72.50122604,19481,4,0.000142425
3260,264019.388,2744583.301,72.65159198,19482,4,-2.51983E-05
3261,263948.1177,2744613.27,72.26845839,19483,4,-7.30012E-05
3262,263960.3199,2744549.589,71.45123752,19484,4,5.56009E-05
3263,263934.237,2744676.673,73.67908545,19485,4,5.37032E-06
3264,263875.1688,2744642.961,72.47873099,19486,4,-2.97004E-05
3265,263919.1445,2744739.998,75.5433126,19487,4,-0.00051927
3266,263856.8141,2744768.31,75.0317898,19488,4,-0.000282187
3267,263798.0428,2744736.068,73.46944998,19490,4,-0.000288713
3268,263801.6727,2744673.939,72.22103079,19491,4,0.000144343
3269,263815.5534,2744610.537,70.81040372,19492,4,-4.64992E-05
3270,263754.9041,2744578.439,71.55471313,19493,4,0.000296783
3271,263828.4002,2744547.46,71.81241333,19494,4,0.000364439
3272,263840.3271,2744483.995,72.90536065,19495,4,0.000112628
3273,263900.9764,2744516.093,72.16105124,19496,4,0.000196282
3274,263972.2468,2744486.123,72.54418483,19497,4,0.000527165
3275,263979.8052,2744422.903,72.414264,19498,4,0.000752023
3276,263919.2852,2744389.984,73.87506116,19499,4,0.000633322
3277,263986.1871,2744360.259,73.0353266,19500,4,0.000673254
3278,263988.2149,2744295.511,73.64140499,19501,4,9.5499E-05
3279,263852.7314,2744419.699,75.25187057,19508,4,0.000138079
3280,263780.1551,2744451.066,74.90323266,19509,4,0.00014401
3281,263702.7685,2744485.915,73.98413596,19510,4,0.000272179
3282,263688.6682,2744551.367,71.00899092,19512,4,0.001144028
3283,263623.6858,2744521.92,72.43640414,19513,4,-0.000434339
3284,263675.8214,2744614.443,70.00698131,19514,4,-0.00071448
3285,263608.3152,2744646.75,69.4584118,19515,4,-0.001445441
3286,263525.3889,2744694.763,67.79532463,19516,4,-0.00051945
3287,263526.6593,2744635.385,67.79817193,19517,4,-0.002269386
3288,263476.0615,2744731.179,67.99556216,19518,4,-0.001952584
3289,263557.7174,2744742.544,69.65580203,19519,4,-0.002728724
3290,263559.3761,2744804.118,71.3278901,19520,4,-0.002088377
3291,263608.7035,2744767.702,71.12765257,19521,4,-0.00212651
3292,263672.5798,2744797.524,72.92464126,19522,4,-0.002720647
3293,263670.1399,2744860.532,74.80374102,19523,4,-0.00181732
3294,263409.7048,2744751.798,69.02840533,19531,4,-0.002141571
3295,263354.5124,2744718.694,67.53862009,19533,4,-0.001919541
3296,263366.9856,2744651.417,66.86236978,19534,4,-0.00104395
3297,263377.5793,2744577.852,68.52322844,19535,4,-0.000546008
3298,263454.3267,2744609.833,67.79594342,19536,4,0.000687653
3299,263537.253,2744561.82,69.45903059,19537,4,0.001900779
3300,263551.3532,2744496.368,72.43417563,19538,4,0.001345324
3301,263482.5045,2744468.344,73.04473524,19539,4,0.002841574
3302,263430.73,2744372.953,74.11079314,19547,4,0.000666698
3303,263409.813,2744441.033,70.94296809,19548,4,0.000398536
3304,263340.4545,2744413.567,68.42109283,19549,4,-0.00045482
3305,263392.229,2744508.957,67.35503493,19550,4,-0.001712854
3306,263304.8879,2744550.541,66.4214613,19551,4,-0.002830338
3307,263220.3867,2744589.808,65.69225388,19552,4,-0.00091468
3308,263235.0363,2744520.913,64.52406037,19553,4,-0.001641073
3309,263093.9975,2744532.612,63.70665755,19557,4,9.18993E-05
3310,263171.5828,2744493.194,65.79632211,19558,4,0.000476868
3311,263256.084,2744453.927,66.52552953,19559,4,0.0012906
3312,263277.001,2744385.847,69.69335457,19560,4,0.00188151
3313,263314.7511,2744315.97,73.39374561,19561,4,0.002283206
3314,263331.4172,2744245.777,75.46654956,19562,4,0.001326382
3315,263271.69,2744222.669,80.35006413,19563,4,0.001038971
3316,263188.0199,2744233.811,83.73056809,19565,4,-6.23023E-05
3317,263128.8079,2744208.845,89.34020813,19567,4,-0.000130862
3318,262698.2482,2744362.694,84.60419977,19581,4,-2.39999E-05
3319,262681.7099,2744432.298,78.2208482,19582,4,0.000384658
3320,262674.7541,2744512.169,73.02811243,19583,4,0.000897687
3321,262668.6874,2744568.977,69.16440211,19584,4,0.000854841
3322,262616.1167,2744611.823,69.99942481,19585,4,0.001397145
3323,262573.8482,2744662.886,66.38087761,19586,4,0.002144958
3324,262597.7395,2744709.218,62.45075886,19587,4,0.001881317
3325,262547.4827,2744714.558,64.79619898,19588,4,0.002813996
3326,262629.7795,2744740.772,60.44789321,19589,4,0.003391589
3327,262597.5435,2744809.037,60.42951295,19590,4,0.003089225
3328,262554.6117,2744868.405,60.69464171,19591,4,0.002749599
3329,262528.4422,2744820.258,61.13120899,19592,4,0.002846752
3330,262529.9951,2744927.743,60.74977329,19593,4,0.00267695
3331,262495.7188,2744991.653,61.0041443,19594,4,0.002116743
3332,262451.2341,2744943.537,61.65070877,19595,4,0.002391375
3333,262475.5903,2745049.989,61.49097343,19596,4,0.001655892
3334,262419.64,2745065.513,61.12048802,19597,4,0.001298745
3335,262364.2866,2745113.71,60.34887399,19598,4,0.001314453
3336,262361.6043,2745055.645,61.13346575,19599,4,0.000980339
3337,262332.2801,2745157.199,60.44064824,19600,4,0.000575865
3338,262288.097,2745209.214,60.31463149,19601,4,0.000861296
3339,262262.0677,2745155.856,60.23583497,19602,4,2.23982E-05
3340,262252.5576,2745262.569,60.88038487,19603,4,-0.000253656
3341,262212.973,2745315.37,59.88364145,19604,4,-0.000102241
3342,262178.3,2745260.673,59.1130748,19605,4,-0.00045718
3343,262174.6652,2745368.402,62.41755838,19606,4,-0.000987524
3344,262134.2479,2745421.082,65.37044555,19607,4,-0.001002771
3345,262098.2982,2745366.153,61.06921855,19608,4,-0.001728432
3346,261990.3823,2745395.821,59.08329466,19612,4,-0.001764146
3347,262039.0684,2745360.552,59.42119565,19613,4,-0.00067988
3348,262079.4857,2745307.873,56.46830848,19614,4,-9.50983E-05
3349,262105.8954,2745244.841,57.73179645,19615,4,0.000175738
3350,262145.4799,2745192.04,58.72853987,19616,4,0.000636795
3351,262129.9482,2745129.098,59.45936673,19617,4,0.000582505
3352,262202.3529,2745144.93,60.84064508,19618,4,0.001020088
3353,262246.536,2745092.915,60.96666183,19619,4,0.000667644
3354,262229.9556,2745030.939,62.90037996,19620,4,0.001035328
3355,262289.6705,2745041.865,62.29556985,19621,4,0.001213067
3356,262345.0239,2744993.668,63.06718388,19622,4,0.000830423
3357,262389.4241,2744953.234,63.57282936,19624,4,0.001840994
3358,262423.7005,2744889.323,63.31845836,19625,4,0.001436354
3359,262396.3417,2744843.653,64.91489296,19626,4,0.002089778
3360,262458.1517,2744833.956,62.99277236,19627,4,0.002076401
3361,262501.0835,2744774.588,62.7276436,19628,4,0.001153049
3362,262477.1922,2744728.256,66.65776235,19629,4,0.000592978
3363,262079.839,2745109.55,59.45039462,19640,4,0.00201045
3364,262030.6511,2745049.545,61.22825705,19641,4,0.001408859
3365,261738.7561,2745078.164,59.43109313,19652,4,0.001602309
3366,261678.1392,2745058.047,60.44166876,19653,4,0.001362267
3367,261615.9978,2745048.01,60.40055029,19655,4,0.001727602
3368,261077.9786,2745043.239,52.3773943,19669,4,-0.000242948
3369,261042.0692,2745100.457,50.07768292,19670,4,0.001487772
3370,260982.7408,2745097.083,48.30770536,19671,4,0.001969009
3371,260927.7517,2745113.974,47.59167595,19673,4,0.003060348
3372,260867.4124,2745108.307,48.36945908,19674,4,0.001926468
3373,260771.6046,2745138.284,48.96763854,19678,4,0.00050821
3374,260733.1518,2745187.867,49.20992654,19679,4,0.001293496
3375,260578.1811,2745215.468,47.12655404,19684,4,0.002536548
3376,260544.2181,2745265.2,46.58045963,19685,4,0.003200267
3377,260482.2658,2745241.278,47.76713072,19686,4,0.002050407
3378,260382.2354,2745257.836,48.11841658,19691,4,0.000140483
3379,260341.4811,2745305.643,47.18104472,19692,4,-0.000187792
3380,260279.8319,2745286.381,45.80977404,19693,4,0.001136491
3381,259997.699,2745286.64,51.79876088,19701,4,0.000895133
3382,259930.3728,2745258.663,52.72296567,19702,4,0.000878353
3383,259818.1336,2745293.305,49.34243759,19705,4,-3.10989E-05
3384,259783.2134,2745350.256,47.68298158,19706,4,-0.00058599
3385,259852.5405,2745378.175,46.75886506,19707,4,-0.00061593
3386,259882.6884,2745461.051,44.9594931,19708,4,-0.000729569
3387,259917.0954,2745545.921,43.59739148,19709,4,-0.000202664
3388,259852.0272,2745519.996,43.73730743,19710,4,-0.000762095
3389,259946.1204,2745635.351,42.83787571,19711,4,-0.000167691
3390,263822.6453,2744403.235,76.25080658,19745,4,0.000565121
3391,263855.9223,2744388.377,75.56240187,19747,4,0.000108669
3392,263816.4432,2744435.383,75.07755162,19749,4,0.000242857
3393,263534.5129,2744414.432,76.3273886,19768,4,2.32008E-05
3394,263741.4618,2744468.491,74.44368431,19769,4,0.000154394
3395,263594.5696,2744476.418,73.9228624,19772,4,0.002773453
3396,263560.1453,2744462.406,74.22814221,19773,4,0.001991043
3397,263516.9289,2744482.356,72.73945543,19774,4,0.002937498
3398,263525.7209,2744448.394,74.53342202,19775,4,0.002402126
3399,263491.2965,2744434.382,74.83870182,19776,4,0.001672509
3400,263472.5167,2744353.264,76.91832276,19843,4,0.002266772
3401,263437.8374,2744339.531,75.65738513,19844,4,0.002414942
3402,263465.4093,2744386.687,75.37173077,19845,4,0.002894977
3403,263892.3902,2744342.197,75.18452846,19874,4,0.000741107
3404,263922.4762,2744358.662,74.18559246,19875,4,0.000852584
3405,263889.1992,2744373.519,74.87399716,19876,4,0.000852276
3406,263886.0083,2744404.841,74.56346586,19877,4,0.000473498
3407,263846.5292,2744451.847,74.07861561,19878,4,0.000282195
3408,263810.2411,2744467.531,73.90429666,19879,4,-0.000199172
3409,263783.2562,2744434.993,75.48986014,19933,4,0.000105357
3410,263763.9095,2744443.705,75.26008597,19934,4,0.000234032
3411,263798.2992,2744443.225,74.99039214,19935,4,0.000268939
3412,263801.4002,2744427.151,75.57701962,19936,4,0.000444831
3413,263819.5443,2744419.309,75.6641791,19937,4,0.000316294
3414,263840.8793,2744380.145,76.06186987,19941,4,0.000738493
3415,263839.2838,2744395.806,75.90660423,19942,4,0.000628787
3416,263857.5178,2744372.716,75.71766752,19944,4,0.000538663
3417,266681.8009,2742813.128,96.71477929,20484,5,-1.91008E-05
3418,266781.1986,2742955.853,79.74858817,20485,5,-0.000127275
3419,259886.4342,2745604.867,41.3752058,20570,5,-6.44E-05
3420,259817.6203,2745435.126,44.09940905,20571,5,2.8E-05
3421,259748.8065,2745265.385,49.26655411,20572,5,3.06999E-05
3422,260005.8067,2745665.835,42.30054563,20629,5,-0.000376067
3423,259947.7566,2745486.976,43.81957715,20630,5,0.000139816
3424,259887.4608,2745321.224,47.41832107,20631,5,0.00033301
3425,266543.303,2742799.986,99.17278905,20803,5,0.000661929
3426,266637.0703,2742937.83,80.23245231,20804,5,-7.00997E-05
3427,260076.7683,2745547.149,43.44445551,20886,5,0.001535648
3428,260022.1132,2745377.178,45.56991149,20887,5,0.001230366
3429,266402.9912,2742783.947,155.9825917,21005,5,0.000911634
3430,266496.5972,2742922.739,88.80300378,21006,5,0.001056297
3431,266595.2654,2743065.31,79.06863372,21007,5,0.000170791
3432,260209.8956,2745611.571,44.72902546,21086,5,0.00145246
3433,260153.8191,2745435.066,42.91139086,21087,5,0.002986972
3434,260109.0409,2745277.911,44.97537817,21088,5,9.62003E-05
3435,266355.8296,2742905.958,137.5211109,21189,5,-0.00054823
3436,266440.882,2743062.103,89.70135602,21190,5,0.000415866
3437,266558.1919,2743200.809,86.14626522,21191,5,0.002099571
3438,260282.9759,2745481.339,42.73849667,21259,5,0.000825221
3439,260236.7162,2745332.263,42.76011924,21260,5,0.001179919
3440,266297.946,2743023.975,109.6809536,21330,5,-0.000838445
3441,266435.8935,2743212.776,90.52353803,21331,5,0.001247357
3442,266516.1377,2743327.608,90.81954306,21332,5,0.001151007
3443,266596.1842,2743451.079,86.96435875,21333,5,-3.33997E-05
3444,260339.8008,2745681.467,53.99601046,21399,5,0.000461118
3445,260360.0146,2745370.786,45.5026606,21400,5,0.00064611
3446,266234.3102,2743106.487,112.2625107,21473,5,-3.60001E-05
3447,266329.9385,2743143.805,92.04999442,21474,5,-0.000258811
3448,266337.1358,2743257.451,85.19151478,21475,5,0.00064372
3449,266410.1069,2743322.854,87.80954667,21476,5,0.000423574
3450,266455.4139,2743428.221,82.69261647,21477,5,0.000105716
3451,260413.0106,2745552.091,48.03969056,21542,5,0.002170415
3452,260441.5232,2745275.173,47.37740432,21543,5,0.00100078
3453,266316.6403,2743374.007,80.23151225,21618,5,0.00031914
3454,266523.494,2743552.326,80.94409529,21619,5,-0.000106675
3455,260487.6301,2745431.152,46.1030803,21681,5,0.000323928
3456,266376.1483,2743519.804,76.126583,21751,5,5.84992E-05
3457,260546.2634,2745605.965,62.88208753,21808,5,0.001657589
3458,260614.8056,2745471.68,52.35391887,21809,5,0.001924856
3459,260565.4278,2745323.018,45.00406215,21810,5,0.002125637
3460,266236.1105,2743489.429,84.85162676,21876,5,0.001240368
3461,266296.38,2743619.323,83.29486974,21877,5,0.001173597
3462,266440.9257,2743646.626,82.05061727,21878,5,0.000236178
3463,260688.7069,2745357.888,47.17408917,21926,5,0.001211213
3464,260633.3537,2745223.553,46.09625097,21927,5,0.001144149
3465,266127.8758,2743472.064,89.9633707,21987,5,0.001909336
3466,266159.3461,2743582.85,88.71199577,21988,5,0.000721623
3467,260742.9059,2745504.977,52.70501948,22039,5,0.000637338
3468,266025.4013,2743511.468,88.38161872,22102,5,0.001267969
3469,266213.6121,2743711.947,87.3504451,22103,5,-0.000263772
3470,260812.9693,2745387.876,49.00598721,22158,5,0.000528588
3471,260760.5356,2745252.582,49.14287168,22159,5,0.001104531
3472,266070.0286,2743664.748,87.31041046,22207,5,0.000151505
3473,260884.3343,2745278.847,50.33373493,22251,5,0.001843452
3474,260837.4411,2745153.416,48.65829569,22252,5,0.001282592
3475,265934.5838,2743620.514,87.00230937,22307,5,0.000520649
3476,265975.8422,2743751.775,86.94281264,22308,5,0.001032215
3477,266118.2593,2743794.466,87.99732392,22309,5,-8.29005E-05
3478,260937.0791,2745406.882,51.09434993,22349,5,0.001894752
3479,260958.1196,2745164.749,47.10272944,22350,5,0.002307627
3480,265819.0803,2743580.284,81.70072835,22406,5,0.000876385
3481,265840.4656,2743692.17,84.42695663,22407,5,-4.32799E-06
3482,261008.6222,2745290.793,50.90109397,22453,5,8.32002E-05
3483,265710.0861,2743613.703,78.1884037,22509,5,0.000263381
3484,265880.5719,2743829.565,84.51843246,22510,5,5.77979E-05
3485,261062.5842,2745419.608,55.1576205,22558,5,-0.000682781
3486,261076.7764,2745171.498,50.64268457,22559,5,-0.000185172
3487,265741.7452,2743761.654,83.20773529,22609,5,-3.13989E-05
3488,261132.3413,2745301.207,53.38131388,22652,5,-0.000228317
3489,261148.5953,2745057.062,55.24210732,22653,5,-0.00024316
3490,265596.2392,2743684.952,81.47420682,22697,5,0.00011407
3491,265776.5067,2743899.112,82.88571419,22698,5,-0.000231313
3492,261194.5561,2745441.832,59.66995674,22735,5,-0.000914184
3493,261202.7731,2745185.825,54.86075197,22736,5,-0.000311374
3494,265350.1406,2743547.749,81.94990918,22782,5,0.00133654
3495,265461.8906,2743615.096,80.38600048,22783,5,0.00037479
3496,265477.5217,2743746.083,81.20415001,22784,5,0.00026684
3497,265623.5478,2743821.154,82.89112589,22785,5,-0.000202942
3498,261259.5022,2745316.869,56.49602204,22825,5,0.001696716
3499,261271.7251,2745063.599,59.03262189,22826,5,0.000662703
3500,265166.7032,2743464.347,92.63152584,22869,5,0.000667672
3501,265257.1319,2743545.764,80.98314451,22870,5,0.000748127
3502,265327.4817,2743662.821,79.68072845,22871,5,-0.000395593
3503,265507.164,2743882.878,82.52117119,22872,5,-0.00022852
3504,265658.3194,2743958.623,83.63760084,22873,5,-0.000314844
3505,261322.8162,2745448.676,59.25390444,22903,5,0.000524943
3506,261328.2173,2745192.224,54.96398881,22904,5,0.000903101
3507,265175.1233,2743594.432,80.5847463,22939,5,-0.000759967
3508,265367.6104,2743815.34,80.84004095,22940,5,-0.000238064
3509,261385.7038,2745323.279,53.13072107,22974,5,0.001787096
3510,261392.1651,2745068.453,56.28149593,22975,5,0.000481517
3511,265044.657,2743478.594,85.67057218,23005,5,-0.00038117
3512,265212.2261,2743736.198,79.06658691,23006,5,-0.001128489
3513,261451.9446,2745444.429,54.41145724,23040,5,0.000608242
3514,261452.5107,2745207.382,53.42086587,23041,5,0.001071541
3515,264911.5775,2743493.83,83.00406224,23077,5,-0.000400838
3516,265042.5544,2743643.497,81.32126292,23078,5,-0.001802353
3517,265259.519,2743887.541,78.39861246,23079,5,-0.000613107
3518,261512.8635,2745329.18,53.79123975,23108,5,0.000825999
3519,261576.723,2745219.217,53.4301858,23109,5,0.001610235
3520,261519.4068,2745090.695,54.97680624,23110,5,0.001093538
3521,265109.247,2743815.71,79.26544384,23144,5,-0.00079596
3522,261702.2194,2745400.156,55.05873529,23175,5,-7.95967E-07
3523,261614.3061,2745324.522,54.36552136,23176,5,0.000917784
3524,261687.3192,2745257.78,52.55215671,23177,5,0.001644852
3525,261642.9407,2745113.844,54.99461517,23178,5,0.001765802
3526,264879.3675,2743628.09,82.55657349,23212,5,-0.002107323
